aX,aY,aZ,gX,gY,gZ
1.322,2.375,9.97,0.868,0.133,0.028
1.311,2.303,9.807,1.089,0.153,0.029
1.263,2.227,9.706,1.239,0.144,0.029
1.314,2.195,9.733,1.295,0.132,0.024
1.302,2.402,9.778,1.336,0.116,0.022
1.301,2.617,9.815,1.403,0.112,0.037
1.335,2.923,9.96,1.531,0.12,0.04
1.247,3.437,9.912,1.832,0.122,0.055
1.16,3.657,9.732,2.164,0.14,0.078
1.144,3.913,9.64,2.455,0.153,0.076
1.122,4.276,9.364,2.728,0.166,0.084
1.165,4.181,9.1,2.897,0.182,0.099
1.213,3.973,8.867,2.913,0.193,0.056
1.31,3.848,8.81,2.794,0.185,0
1.31,3.999,8.775,2.655,0.166,-0.056
1.31,4.303,8.818,2.588,0.147,-0.081
1.245,4.532,8.832,2.578,0.131,-0.067
1.193,4.955,8.797,2.628,0.105,-0.046
1.127,5.273,8.623,2.742,0.082,-0.024
1.063,5.523,8.377,2.871,0.071,-0.001
1.117,5.821,8.222,3.008,0.05,0.005
1.077,6.219,8.149,3.098,0.042,0.013
1.133,6.906,7.987,3.235,0.002,0.046
1.118,7.179,7.692,3.411,-0.03,0.106
1.22,7.019,7.339,3.504,-0.048,0.132
1.284,6.907,7.005,3.482,-0.055,0.078
1.305,6.92,6.746,3.383,-0.068,-0.003
1.337,7.246,6.758,3.291,-0.096,-0.042
1.313,7.759,6.617,3.355,-0.145,-0.056
1.283,8.05,6.405,3.492,-0.178,-0.036
1.165,8.548,6.104,3.707,-0.184,-0.023
1.183,8.844,5.642,3.981,-0.215,0.015
1.204,8.711,5.268,4.206,-0.25,0.054
1.328,8.963,4.863,4.387,-0.294,0.042
1.42,9.042,4.569,4.478,-0.341,0.032
1.474,8.905,4.162,4.457,-0.392,0.004
1.476,8.808,3.67,4.33,-0.427,-0.026
1.549,8.619,3.353,4.096,-0.461,-0.055
1.518,8.741,3.132,3.834,-0.476,-0.07
1.493,9.08,2.821,3.628,-0.502,-0.058
1.439,9.242,2.621,3.444,-0.528,-0.004
1.464,9.442,2.378,3.29,-0.537,0.046
1.441,9.571,2.085,3.14,-0.543,0.075
1.491,9.577,1.791,2.952,-0.548,0.074
1.597,9.683,1.568,2.843,-0.565,0.086
1.641,9.915,1.241,2.856,-0.595,0.086
1.592,9.869,0.956,2.895,-0.611,0.057
1.645,9.92,0.479,3.011,-0.629,0.023
1.579,9.814,-0.073,3.131,-0.647,-0.031
1.595,9.901,-0.458,3.123,-0.634,-0.103
1.646,9.937,-0.654,3.032,-0.636,-0.143
1.607,9.808,-0.682,2.835,-0.618,-0.166
1.589,9.754,-0.775,2.618,-0.59,-0.182
1.439,9.571,-0.877,2.411,-0.559,-0.194
1.369,9.35,-0.983,2.145,-0.502,-0.189
1.22,9.448,-1.145,1.925,-0.448,-0.148
1.215,9.751,-1.422,1.816,-0.403,-0.069
1.222,9.81,-1.724,1.739,-0.359,-0.003
1.21,9.701,-2.061,1.601,-0.311,0.03
1.26,9.634,-2.233,1.421,-0.266,0.036
1.265,9.642,-2.355,1.216,-0.216,0.023
1.313,9.551,-2.365,1.012,-0.176,-0.001
1.345,9.417,-2.322,0.837,-0.145,-0.017
1.291,9.37,-2.362,0.69,-0.113,-0.02
1.328,9.419,-2.412,0.588,-0.079,-0.007
1.35,9.397,-2.508,0.546,-0.072,0.012
1.317,9.372,-2.531,0.479,-0.044,0.019
1.37,9.329,-2.661,0.416,-0.019,0.029
1.392,9.305,-2.64,0.341,0.003,0.033
1.404,9.267,-2.663,0.258,0.017,0.035
1.403,9.389,-2.738,0.192,0.026,0.038
1.432,9.356,-2.683,0.136,0.035,0.039
1.389,9.346,-2.707,0.085,0.033,0.023
1.375,9.329,-2.761,0.059,0.029,0.02
1.317,9.309,-2.773,0.041,0.032,0.022
1.347,9.385,-2.828,0.022,0.047,0.01
1.388,9.424,-2.843,0.043,0.036,0.008
1.371,9.484,-2.821,0.06,0.03,0.008
1.366,9.502,-2.807,0.069,0.018,0.003

1.665,1.943,9.742,0.009,0.02,0.016
1.667,1.947,9.744,0.029,0.023,0.014
1.686,1.937,9.757,0.041,0.018,0.011
1.69,1.892,9.725,0.033,0.016,0.008
1.696,1.852,9.71,0.01,0.02,0
1.678,1.84,9.712,-0.001,0.005,-0.008
1.649,1.859,9.663,-0.022,0.01,-0.005
1.646,1.861,9.723,-0.033,0.015,0.001
1.671,1.902,9.758,-0.023,0.012,0.002
1.629,1.921,9.727,-0.006,0.018,0.004
1.624,1.934,9.718,0.012,0.023,0
1.645,1.92,9.722,0.019,0.027,-0.001
1.621,1.942,9.75,0.022,0.025,-0.004
1.614,1.953,9.742,0.007,0.033,-0.002
1.608,1.952,9.773,-0.01,0.037,-0.001
1.618,1.939,9.761,-0.016,0.024,-0.005
1.622,1.974,9.749,-0.026,0.031,-0.004
1.598,1.948,9.717,-0.023,0.033,0
1.646,1.9,9.728,-0.024,0.037,0.003
1.646,1.928,9.735,-0.023,0.039,0.006
1.636,1.958,9.74,-0.005,0.035,0.009
1.667,1.975,9.762,0.018,0.037,0.014
1.639,2.062,9.754,0.055,0.045,0.013
1.667,2.176,9.823,0.133,0.065,0.011
1.632,2.396,9.877,0.311,0.082,0.011
1.627,2.53,9.9,0.57,0.114,0.019
1.583,2.571,9.788,0.86,0.15,0.029
1.546,2.542,9.727,1.105,0.177,0.034
1.551,2.523,9.643,1.268,0.179,0.029
1.592,2.46,9.583,1.344,0.163,0.023
1.568,2.699,9.611,1.383,0.158,0.021
1.522,2.931,9.535,1.471,0.154,0.026
1.55,2.942,9.48,1.557,0.158,0.025
1.557,3.215,9.57,1.655,0.167,-0.003
1.476,3.74,9.555,1.888,0.168,-0.012
1.382,4.055,9.413,2.2,0.177,-0.012
1.378,4.246,9.347,2.516,0.209,-0.049
1.396,4.442,9.108,2.807,0.227,-0.059
1.387,4.31,8.913,2.966,0.23,-0.06
1.397,4.329,8.751,2.987,0.229,-0.077
1.401,4.452,8.565,2.954,0.206,-0.103
1.463,4.498,8.43,2.862,0.17,-0.137
1.468,4.391,8.355,2.636,0.152,-0.171
1.383,4.601,8.333,2.39,0.12,-0.207
1.373,4.929,8.352,2.194,0.079,-0.221
1.289,5.464,8.273,2.11,0.05,-0.199
1.213,5.836,8.151,2.154,0.024,-0.156
1.222,6.133,8.048,2.23,0.022,-0.112
1.255,6.523,7.789,2.355,0.01,-0.069
1.211,6.573,7.463,2.433,0.018,-0.023
1.266,6.603,7.333,2.467,0.023,-0.017
1.286,6.8,7.078,2.508,-0.003,-0.037
1.256,6.804,6.973,2.471,-0.015,-0.044
1.395,7.102,6.889,2.402,-0.011,-0.086
1.342,7.234,6.845,2.317,-0.01,-0.11
1.338,7.327,6.837,2.234,-0.02,-0.105
1.346,7.552,6.84,2.216,-0.046,-0.11
1.312,7.64,6.737,2.22,-0.054,-0.109
1.302,7.854,6.671,2.285,-0.07,-0.09
1.295,8.172,6.376,2.407,-0.082,-0.07
1.292,8.281,6.063,2.492,-0.089,-0.007
1.325,8.43,5.79,2.548,-0.097,0.021
1.393,8.541,5.42,2.562,-0.109,0.035
1.461,8.491,5.283,2.503,-0.122,0.039
1.494,8.622,5.166,2.422,-0.133,0.011
1.501,8.649,5.078,2.323,-0.147,0.008
1.466,8.722,5.027,2.231,-0.157,-0.016
1.473,8.938,4.887,2.176,-0.173,-0.038
1.457,9.068,4.727,2.205,-0.191,-0.005
1.447,9.267,4.609,2.311,-0.198,0.032
1.39,9.673,4.396,2.519,-0.225,0.059
1.39,9.695,4.017,2.758,-0.262,0.097
1.426,9.578,3.477,2.921,-0.267,0.112
1.476,9.358,3.109,2.933,-0.266,0.082
1.606,9.207,2.788,2.814,-0.264,0.035
1.691,9.254,2.714,2.617,-0.263,0.02
1.748,9.494,2.636,2.484,-0.285,0.005
1.659,9.383,2.564,2.386,-0.291,0.002
1.603,9.55,2.442,2.305,-0.289,-0.013
1.617,9.714,2.217,2.316,-0.311,0.011
1.624,9.879,1.896,2.412,-0.348,0.054
1.629,10.109,1.657,2.545,-0.384,0.085
1.664,10.101,1.311,2.666,-0.424,0.105
1.693,9.811,0.987,2.676,-0.447,0.09
1.828,9.669,0.764,2.601,-0.474,0.047
1.805,9.597,0.504,2.504,-0.489,0.004
1.702,9.613,0.281,2.386,-0.482,-0.056
1.608,9.672,0.036,2.323,-0.468,-0.092
1.519,9.811,-0.183,2.301,-0.448,-0.109
1.512,9.834,-0.402,2.297,-0.449,-0.099
1.49,9.861,-0.589,2.276,-0.446,-0.07
1.467,9.743,-0.723,2.196,-0.431,-0.066
1.482,9.618,-0.82,2.044,-0.406,-0.068
1.473,9.414,-0.919,1.827,-0.369,-0.076
1.413,9.234,-1.042,1.582,-0.333,-0.083
1.471,9.418,-1.257,1.35,-0.278,-0.063
1.421,9.513,-1.482,1.171,-0.228,-0.03
1.453,9.614,-1.676,1.032,-0.176,0.002
1.52,9.64,-1.782,0.967,-0.163,0.021
1.54,9.609,-1.944,0.913,-0.142,0.014
1.537,9.651,-2.059,0.877,-0.133,-0.01
1.571,9.653,-2.045,0.821,-0.126,-0.04
1.668,9.6,-2.093,0.771,-0.133,-0.049
1.576,9.473,-2.116,0.683,-0.123,-0.057

1.694,1.986,9.744,0.014,0.021,-0.003
1.677,2.044,9.7,0.044,0.025,-0.004
1.657,2.078,9.659,0.096,0.02,-0.007
1.666,2.051,9.691,0.139,0.036,-0.007
1.663,2.035,9.694,0.208,0.032,-0.015
1.677,1.876,9.647,0.211,0.041,-0.017
1.688,1.802,9.618,0.164,0.052,-0.021
1.677,1.85,9.637,0.104,0.04,-0.024
1.668,1.984,9.691,0.065,0.033,-0.019
1.671,2.035,9.694,0.065,0.03,-0.004
1.684,2.053,9.679,0.1,0.04,-0.001
1.678,2.225,9.735,0.188,0.05,-0.003
1.628,2.328,9.687,0.321,0.071,0.001
1.632,2.24,9.671,0.457,0.086,0
1.622,2.253,9.712,0.548,0.102,-0.005
1.621,2.25,9.709,0.604,0.104,-0.003
1.635,2.24,9.764,0.615,0.112,0.005
1.62,2.409,9.799,0.65,0.112,0.004
1.578,2.631,9.766,0.75,0.104,0.012
1.572,2.707,9.771,0.862,0.121,0.026
1.564,2.848,9.706,0.99,0.135,0.028
1.51,2.899,9.662,1.109,0.137,-0.008
1.629,2.867,9.68,1.184,0.151,-0.046
1.598,3.006,9.687,1.285,0.14,-0.038
1.546,3.111,9.714,1.403,0.146,-0.026
1.518,3.314,9.665,1.568,0.157,-0.026
1.566,3.626,9.738,1.797,0.179,-0.027
1.458,4.086,9.649,2.138,0.194,-0.01
1.464,4.218,9.53,2.463,0.206,0.027
1.463,4.316,9.303,2.695,0.226,0.036
1.477,4.309,8.975,2.796,0.231,0.034
1.505,4.182,8.734,2.741,0.219,0.011
1.545,4.201,8.585,2.573,0.201,-0.032
1.505,4.466,8.482,2.361,0.181,-0.065
1.505,4.78,8.489,2.196,0.154,-0.074
1.484,5.239,8.459,2.131,0.138,-0.057
1.416,5.512,8.407,2.16,0.127,-0.019
1.398,5.724,8.27,2.262,0.122,0.014
1.383,6.019,8.201,2.42,0.107,0.028
1.384,6.086,7.94,2.556,0.106,0.04
1.385,6.002,7.681,2.596,0.104,0.02
1.398,6.016,7.569,2.56,0.091,-0.034
1.41,6.359,7.437,2.517,0.076,-0.084
1.4,6.432,7.351,2.429,0.058,-0.1
1.38,6.473,7.207,2.318,0.039,-0.117
1.364,6.515,7.145,2.207,0.013,-0.117
1.341,7.024,7.166,2.161,-0.015,-0.115
1.341,7.521,7.012,2.203,-0.017,-0.076
1.39,7.575,6.838,2.265,-0.02,-0.014
1.405,7.701,6.678,2.323,-0.027,0.02
1.453,7.955,6.486,2.378,-0.046,0.025
1.497,8.128,6.302,2.425,-0.067,0.014
1.464,8.198,6.052,2.458,-0.078,0.037
1.501,8.071,5.807,2.441,-0.094,0.018
1.609,8.009,5.648,2.354,-0.099,-0.01
1.534,8.266,5.509,2.336,-0.139,-0.002
1.541,8.535,5.374,2.32,-0.167,-0.028
1.486,8.67,5.241,2.322,-0.178,-0.023
1.519,8.897,5.083,2.369,-0.188,-0.008
1.539,8.977,4.922,2.446,-0.206,-0.004
1.476,9.14,4.658,2.551,-0.23,0.006
1.464,9.061,4.305,2.615,-0.245,0.018
1.468,9.01,3.945,2.6,-0.242,0.023
1.534,8.963,3.724,2.527,-0.26,0.004
1.514,8.801,3.522,2.417,-0.276,0
1.543,8.985,3.399,2.312,-0.286,0.016
1.523,9.144,3.235,2.21,-0.299,0.023
1.555,9.316,3.045,2.126,-0.307,0.049
1.575,9.388,2.852,2.11,-0.331,0.057
1.474,9.435,2.637,2.084,-0.333,0.05
1.513,9.609,2.386,2.055,-0.33,0.047
1.584,9.791,2.159,2.082,-0.345,0.075
1.639,9.783,1.856,2.125,-0.364,0.104
1.643,9.645,1.604,2.121,-0.367,0.074
1.64,9.527,1.393,2.096,-0.388,0.028
1.664,9.567,1.194,2.035,-0.39,0
1.716,9.801,1.016,1.998,-0.397,-0.011
1.757,9.872,0.884,2.008,-0.404,-0.012
1.695,9.683,0.766,2.014,-0.421,-0.024
1.741,9.651,0.622,1.964,-0.428,-0.046
1.678,9.83,0.503,1.922,-0.428,-0.06
1.658,9.933,0.349,1.935,-0.433,-0.047
1.644,9.878,0.098,1.974,-0.429,-0.038
1.609,9.937,-0.182,2.014,-0.431,-0.032
1.669,9.89,-0.4,2.023,-0.425,-0.033
1.64,9.95,-0.586,1.986,-0.411,-0.041
1.685,10.041,-0.771,1.958,-0.415,-0.019
1.673,10.058,-1.001,1.933,-0.416,0.003
1.623,9.958,-1.064,1.845,-0.393,-0.014
1.641,9.951,-1.163,1.773,-0.385,-0.036
1.639,9.924,-1.321,1.715,-0.377,-0.04
1.631,9.914,-1.474,1.651,-0.356,-0.018
1.654,9.995,-1.673,1.621,-0.344,0.001
1.605,9.819,-1.897,1.569,-0.333,0.015
1.607,9.77,-2.083,1.475,-0.297,0.022
1.599,9.785,-2.22,1.424,-0.275,0.027
1.559,9.761,-2.372,1.377,-0.255,0.026
1.606,9.865,-2.52,1.367,-0.26,0.022
1.643,9.714,-2.635,1.374,-0.262,0.039
1.586,9.494,-2.669,1.324,-0.243,0.032
1.579,9.351,-2.711,1.25,-0.228,0.021
1.567,9.062,-2.758,1.173,-0.219,0.017
1.509,9.147,-2.807,1.109,-0.208,0.013
1.517,9.292,-2.935,1.102,-0.194,0.017

2.126,1.637,9.726,-0.027,0.012,0.003
2.122,1.628,9.679,-0.022,0.009,0.001
2.126,1.576,9.656,-0.027,0.012,0.002
2.112,1.58,9.611,-0.032,0.009,0
2.137,1.626,9.65,-0.032,0.012,0.001
2.108,1.652,9.68,-0.012,0.002,0.004
2.119,1.621,9.654,-0.002,0.002,0.003
2.104,1.663,9.63,0.007,0,0
2.091,1.669,9.566,0.01,0.01,-0.002
2.076,1.634,9.518,0.004,0.021,-0.004
2.068,1.62,9.511,-0.003,0.015,-0.004
2.066,1.634,9.511,-0.028,0.026,0.002
2.088,1.616,9.597,-0.034,0.018,0.002
2.11,1.634,9.604,-0.041,0.017,0.003
2.085,1.628,9.579,-0.057,0.028,0.003
2.061,1.632,9.554,-0.062,0.027,-0.001
2.062,1.674,9.557,-0.052,0.027,-0.005
2.066,1.625,9.584,-0.041,0.034,-0.004
2.135,1.58,9.594,-0.03,0.033,-0.004
2.126,1.571,9.675,-0.036,0.037,-0.004
2.106,1.589,9.646,-0.039,0.043,-0.006
2.089,1.611,9.694,-0.008,0.037,-0.007
2.103,1.616,9.715,0.015,0.053,-0.002
2.085,1.6,9.662,0.052,0.057,0
2.05,1.627,9.617,0.09,0.062,-0.004
2.069,1.644,9.624,0.126,0.078,-0.009
2.039,1.72,9.633,0.184,0.095,-0.016
2.018,1.857,9.763,0.291,0.107,-0.02
1.975,2.044,9.768,0.458,0.139,-0.007
1.969,2.185,9.854,0.694,0.179,0.006
1.951,2.439,9.913,0.996,0.226,0.019
1.877,2.571,9.882,1.353,0.265,0.039
1.882,2.631,9.772,1.709,0.288,0.049
1.893,2.649,9.669,1.995,0.302,0.052
1.872,2.706,9.619,2.221,0.311,0.049
1.788,2.831,9.372,2.395,0.318,0.045
1.808,2.81,9.166,2.467,0.343,0.038
1.803,2.965,9.015,2.492,0.359,0.013
1.765,3.211,8.969,2.502,0.371,-0.019
1.758,3.423,9.029,2.507,0.38,-0.092
1.806,3.719,8.994,2.557,0.365,-0.129
1.736,4.034,9.113,2.657,0.343,-0.117
1.64,4.42,9.114,2.819,0.325,-0.082
1.613,4.676,8.976,2.964,0.31,-0.059
1.572,4.834,8.784,3.012,0.3,-0.059
1.561,5.035,8.526,2.98,0.271,-0.055
1.527,5.247,8.321,2.869,0.25,-0.052
1.542,5.322,8.184,2.672,0.239,-0.056
1.594,5.531,8.147,2.443,0.201,-0.069
1.586,5.719,8.128,2.269,0.159,-0.068
1.577,5.906,8.101,2.141,0.145,-0.068
1.564,6.253,8.002,2.082,0.137,-0.074
1.558,6.662,7.865,2.126,0.122,-0.059
1.539,6.938,7.64,2.261,0.115,-0.015
1.521,6.97,7.442,2.392,0.105,0.004
1.559,7.156,7.161,2.497,0.1,0.014
1.537,7.16,6.925,2.519,0.087,0.019
1.636,7.238,6.802,2.457,0.073,0.008
1.633,7.465,6.724,2.376,0.059,-0.004
1.646,7.594,6.688,2.284,0.045,0.004
1.617,7.636,6.56,2.228,0.034,0
1.57,7.745,6.407,2.19,0.021,-0.01
1.528,7.895,6.225,2.199,0.004,-0.015
1.493,8.177,6.082,2.258,-0.008,-0.002
1.514,8.49,5.85,2.395,-0.033,0.035
1.507,8.637,5.556,2.511,-0.036,0.08
1.6,8.714,5.287,2.595,-0.045,0.095
1.683,8.664,5.016,2.597,-0.049,0.088
1.756,8.524,4.921,2.533,-0.066,0.09
1.803,8.718,4.882,2.48,-0.096,0.058
1.797,8.71,4.803,2.418,-0.118,0.04
1.745,8.713,4.669,2.375,-0.135,0.039
1.783,8.979,4.484,2.394,-0.153,0.041
1.679,9.031,4.205,2.423,-0.158,0.061
1.702,9.118,3.963,2.436,-0.169,0.09
1.737,9.292,3.694,2.428,-0.176,0.103
1.779,9.251,3.458,2.352,-0.182,0.12
1.841,9.312,3.246,2.248,-0.189,0.12
1.948,9.31,3.083,2.124,-0.202,0.12
1.862,9.234,2.989,1.985,-0.206,0.116
1.842,9.454,2.77,1.895,-0.218,0.109
1.869,9.385,2.705,1.817,-0.22,0.109
1.834,9.558,2.505,1.78,-0.235,0.096
1.823,9.626,2.25,1.788,-0.247,0.11
1.776,9.806,2.016,1.844,-0.265,0.134
1.798,9.818,1.699,1.907,-0.261,0.128
1.837,9.787,1.391,1.941,-0.273,0.101
1.813,9.683,1.106,1.925,-0.275,0.067
1.847,9.616,1.008,1.899,-0.281,0.034
1.826,9.716,0.919,1.851,-0.279,0.01
1.811,9.813,0.887,1.832,-0.288,-0.001
1.74,9.808,0.724,1.837,-0.302,-0.013
1.777,9.811,0.593,1.848,-0.31,-0.026
1.805,9.984,0.424,1.896,-0.323,-0.036
1.767,9.967,0.226,1.964,-0.339,-0.038
1.76,9.824,-0.006,1.982,-0.341,-0.057
1.81,9.714,-0.237,1.958,-0.337,-0.061
1.859,9.666,-0.449,1.921,-0.337,-0.045
1.842,9.634,-0.581,1.84,-0.324,-0.051
1.844,9.694,-0.749,1.781,-0.322,-0.062
1.861,9.724,-0.944,1.763,-0.327,-0.065
1.804,9.852,-1.052,1.753,-0.326,-0.064
1.834,9.833,-1.239,1.78,-0.34,-0.064
1.848,9.602,-1.367,1.802,-0.355,-0.072

1.75,1.811,9.824,0.167,0.034,0.003
1.711,1.849,9.786,0.24,0.042,0.009
1.759,1.701,9.753,0.307,0.035,-0.001
1.724,1.593,9.666,0.293,0.036,-0.02
1.737,1.571,9.641,0.225,0.025,-0.027
1.723,1.621,9.684,0.14,0.02,-0.022
1.723,1.662,9.691,0.068,0.016,-0.016
1.697,1.749,9.718,0.043,0.003,-0.013
1.687,1.822,9.701,0.031,0.019,-0.005
1.693,1.915,9.729,0.069,0.023,-0.007
1.649,2.019,9.733,0.144,0.032,-0.005
1.657,1.991,9.713,0.233,0.04,-0.003
1.653,1.959,9.652,0.293,0.048,-0.006
1.674,1.786,9.611,0.276,0.047,-0.019
1.651,1.827,9.573,0.19,0.056,-0.025
1.654,1.862,9.616,0.105,0.045,-0.023
1.654,1.961,9.649,0.045,0.027,-0.02
1.674,2.041,9.661,0.003,0.035,-0.007
1.667,2.13,9.677,0.01,0.045,-0.001
1.688,2.156,9.667,0.07,0.036,-0.003
1.657,2.319,9.802,0.163,0.045,-0.001
1.649,2.528,9.799,0.351,0.06,0.008
1.676,2.536,9.846,0.572,0.099,0.026
1.666,2.685,9.862,0.832,0.116,0.039
1.63,2.826,9.797,1.101,0.139,0.053
1.633,2.757,9.735,1.32,0.149,0.06
1.638,2.773,9.673,1.464,0.157,0.053
1.666,2.817,9.652,1.564,0.162,0.043
1.686,2.952,9.826,1.647,0.172,0.033
1.626,3.48,9.845,1.863,0.173,0.036
1.602,4.044,9.829,2.237,0.184,0.078
1.478,4.214,9.687,2.652,0.214,0.117
1.446,4.375,9.404,3.008,0.235,0.092
1.589,4.271,9.227,3.194,0.245,0.062
1.615,4.385,9.024,3.244,0.231,0.049
1.611,4.355,8.872,3.171,0.209,0.043
1.659,4.379,8.592,3.031,0.176,0.022
1.728,4.091,8.465,2.777,0.143,-0.008
1.703,4.354,8.383,2.491,0.108,-0.065
1.624,4.654,8.391,2.249,0.076,-0.088
1.547,5.12,8.403,2.102,0.064,-0.063
1.481,5.389,8.282,2.085,0.035,-0.026
1.448,5.619,8.165,2.099,0.032,0.015
1.424,6.023,7.998,2.18,0.021,0.065
1.384,6.332,7.791,2.273,0.016,0.106
1.457,6.458,7.658,2.32,0.018,0.132
1.535,6.617,7.508,2.326,0.008,0.148
1.522,6.732,7.363,2.287,0.004,0.118
1.55,6.646,7.265,2.17,-0.008,0.084
1.62,6.633,7.213,2.048,-0.028,0.038
1.595,6.928,7.075,1.965,-0.053,-0.007
1.516,7.057,6.954,1.91,-0.067,-0.014
1.504,7.209,6.74,1.888,-0.057,-0.008
1.518,7.572,6.676,1.941,-0.064,0.018
1.533,7.777,6.522,2.057,-0.071,0.047
1.596,7.899,6.357,2.187,-0.086,0.055
1.573,7.899,6.216,2.279,-0.094,0.047
1.629,8.186,6.041,2.342,-0.099,0.053
1.71,8.119,5.864,2.367,-0.114,0.049
1.679,8.141,5.685,2.355,-0.136,0.017
1.661,8.289,5.548,2.337,-0.151,0.003
1.636,8.343,5.443,2.313,-0.154,0.009
1.677,8.509,5.319,2.312,-0.166,0.019
1.638,8.571,5.093,2.314,-0.179,0.045
1.595,8.726,4.888,2.285,-0.172,0.036
1.587,8.846,4.625,2.267,-0.179,0.062
1.643,8.791,4.332,2.229,-0.177,0.072
1.658,8.799,4.072,2.135,-0.161,0.054
1.684,8.872,3.953,2.032,-0.165,0.061
1.747,8.966,3.753,1.92,-0.16,0.056
1.782,9.007,3.71,1.856,-0.155,0.056
1.689,9.053,3.56,1.816,-0.145,0.058
1.646,9.252,3.409,1.8,-0.147,0.05
1.732,9.417,3.237,1.818,-0.148,0.068
1.717,9.559,2.98,1.88,-0.165,0.096
1.692,9.564,2.751,1.896,-0.158,0.065
1.798,9.559,2.538,1.877,-0.149,0.043
1.869,9.607,2.348,1.868,-0.162,0.038
1.89,9.57,2.16,1.829,-0.17,0.024
1.931,9.431,2.02,1.765,-0.173,0.003
1.913,9.353,1.959,1.681,-0.178,-0.019
1.987,9.463,1.901,1.587,-0.18,-0.016
2.047,9.644,1.732,1.556,-0.19,0.012
1.972,9.749,1.544,1.553,-0.19,0.038
2.021,9.923,1.265,1.589,-0.198,0.05
2.03,9.895,1.022,1.638,-0.205,0.064
2.014,9.874,0.849,1.689,-0.226,0.067
2.069,9.769,0.684,1.719,-0.251,0.049
2.045,9.753,0.586,1.705,-0.261,0.022
2.024,9.716,0.454,1.687,-0.269,-0.001
2.006,9.818,0.369,1.675,-0.265,-0.017
1.929,9.789,0.254,1.682,-0.271,-0.026
1.919,9.881,0.126,1.701,-0.272,-0.036
1.947,9.852,-0.057,1.735,-0.27,-0.039
1.915,9.777,-0.198,1.785,-0.279,-0.038
1.887,9.854,-0.389,1.83,-0.301,-0.03
1.964,9.808,-0.509,1.87,-0.318,-0.01
1.925,9.799,-0.723,1.873,-0.322,-0.016
1.928,9.722,-0.901,1.838,-0.313,-0.02
1.926,9.74,-1.11,1.806,-0.316,-0.032
1.914,9.765,-1.317,1.792,-0.322,-0.042
1.859,9.749,-1.494,1.821,-0.328,-0.045
1.9,9.732,-1.695,1.889,-0.342,-0.059
1.856,9.783,-1.9,1.961,-0.357,-0.065

1.677,1.548,9.908,-0.076,0.008,0.007
1.64,1.492,9.847,0.047,0.027,0.003
1.64,1.358,9.786,0.12,0.038,-0.002
1.678,1.193,9.781,0.113,0.051,-0.008
1.679,1.177,9.804,0.059,0.038,-0.011
1.722,1.231,9.863,-0.005,0.019,-0.004
1.721,1.338,9.879,-0.052,0.01,0.007
1.686,1.394,9.784,-0.064,0.006,0.011
1.705,1.39,9.797,-0.056,0.009,0.005
1.695,1.384,9.818,-0.031,0.007,-0.003
1.662,1.382,9.805,-0.007,0.015,-0.007
1.704,1.371,9.86,0.017,0.029,-0.003
1.702,1.336,9.783,0.049,0.034,-0.004
1.69,1.318,9.769,0.063,0.041,-0.002
1.69,1.357,9.752,0.078,0.029,-0.001
1.664,1.379,9.741,0.083,0.026,0.003
1.685,1.307,9.722,0.061,0.042,0.002
1.705,1.324,9.698,0.054,0.035,-0.006
1.685,1.416,9.741,0.057,0.033,-0.008
1.688,1.451,9.72,0.07,0.055,-0.003
1.702,1.473,9.72,0.119,0.065,-0.004
1.702,1.513,9.744,0.199,0.071,-0.009
1.705,1.743,9.888,0.332,0.09,-0.009
1.709,1.913,10.051,0.56,0.123,0.004
1.753,2.137,10.349,0.915,0.171,0.011
1.659,2.735,10.464,1.443,0.213,0.026
1.527,2.843,10.283,2.036,0.239,0.059
1.52,2.689,10.04,2.499,0.241,0.061
1.396,2.691,9.72,2.8,0.238,0.038
1.295,2.704,9.411,2.913,0.246,-0.008
1.357,2.658,9.062,2.838,0.266,-0.071
1.525,2.575,8.774,2.656,0.277,-0.104
1.549,2.577,8.693,2.418,0.27,-0.111
1.473,2.964,8.811,2.218,0.248,-0.124
1.454,3.444,8.961,2.137,0.207,-0.141
1.391,3.895,9.084,2.166,0.184,-0.15
1.282,4.263,9.08,2.303,0.178,-0.149
1.254,4.478,9.017,2.491,0.186,-0.138
1.175,4.725,8.876,2.687,0.189,-0.122
1.126,4.868,8.655,2.821,0.192,-0.108
1.091,4.903,8.356,2.844,0.186,-0.102
1.187,4.946,8.204,2.731,0.167,-0.117
1.122,5.328,8.033,2.554,0.143,-0.117
1.102,5.697,7.979,2.394,0.129,-0.083
1.186,6.101,7.904,2.33,0.116,-0.059
1.209,6.254,7.842,2.262,0.104,-0.057
1.219,6.485,7.867,2.208,0.09,-0.07
1.232,6.933,7.698,2.262,0.06,-0.074
1.229,7.036,7.575,2.326,0.047,-0.071
1.243,7.112,7.295,2.37,0.043,-0.073
1.308,7.283,7.036,2.393,0.037,-0.069
1.295,7.355,6.899,2.37,0.02,-0.052
1.324,7.579,6.732,2.342,-0.012,-0.036
1.354,7.775,6.615,2.31,-0.034,-0.015
1.404,7.918,6.481,2.305,-0.061,-0.017
1.429,8.03,6.264,2.325,-0.087,-0.02
1.381,8.13,6.007,2.351,-0.114,-0.025
1.361,8.27,5.761,2.372,-0.151,-0.018
1.41,8.387,5.519,2.391,-0.18,0.008
1.463,8.568,5.325,2.413,-0.2,0.029
